3\xffX axis acceleration,Y axis acceleration,Z axis acceleration,Bicep signal,Shoulder signal,Pectoral signal
333,325,415,47,24,11
334,324,414,40,25,12
334,325,415,44,25,13
332,324,416,53,24,14
334,323,418,45,22,13
334,323,418,42,25,13
334,325,418,33,26,15
334,327,420,38,25,14
335,326,419,77,25,16
335,326,418,62,27,15
334,327,417,55,29,14
334,327,416,57,31,14
334,326,417,65,31,12
334,326,416,65,30,12
334,325,416,58,33,14
334,326,415,51,30,14
334,326,415,52,29,15
335,326,414,52,30,16
333,325,414,47,29,20
334,324,413,72,30,38
333,325,413,71,28,33
333,324,414,58,28,26
333,323,415,50,33,23
334,324,415,60,29,18
334,324,416,68,29,16
335,324,418,67,31,14
335,324,420,69,28,14
336,324,419,68,27,13
336,326,419,65,33,12
336,325,419,64,31,12
336,326,418,66,31,12
336,329,417,53,28,14
336,329,416,71,28,13
335,328,416,75,31,12
336,327,417,71,29,13
334,327,415,71,33,11
335,327,417,74,30,11
335,326,418,65,29,11
334,322,418,57,29,12
334,321,418,77,27,12
334,321,417,81,26,12
335,324,415,75,27,13
334,324,413,81,28,16
333,324,412,94,26,16
334,325,413,91,26,15
334,326,414,72,25,19
335,326,416,60,27,18
335,324,420,80,24,17
335,325,421,71,26,15
334,325,420,74,27,16
334,325,420,80,28,18
335,324,419,90,27,18
335,326,417,70,25,19
334,324,414,69,25,19
334,326,415,61,23,18
334,325,414,84,23,21
333,323,413,82,21,45
334,322,415,66,27,39
334,322,415,60,23,32
334,323,416,51,22,26
335,325,416,71,23,22
336,326,415,73,23,18
335,326,416,66,22,16
336,325,416,54,20,15
336,325,416,65,26,15
336,325,416,72,25,15
335,323,419,62,22,14
335,324,417,61,21,15
336,325,416,74,24,13
336,327,417,85,27,13
337,324,418,68,25,12
336,325,417,56,25,13
336,327,418,71,28,13
336,326,418,68,25,12
336,326,417,73,26,12
336,324,417,57,26,12
337,325,418,62,25,13
337,324,417,77,26,15
336,324,418,68,28,14
337,325,419,57,27,15
337,326,417,67,26,17
337,326,416,67,24,18
336,325,417,54,30,17
337,325,416,77,26,17
337,325,417,75,24,18
337,323,418,68,23,16
335,323,417,65,23,14
336,325,417,67,25,17
337,324,415,71,23,16
336,323,416,67,22,20
335,323,416,68,21,19
335,324,416,74,23,21
335,326,414,68,26,21
336,324,416,68,28,24
335,323,418,63,27,48
335,324,418,70,26,44
334,324,417,65,23,32
335,324,419,58,22,27
335,324,418,57,22,22
335,325,418,60,25,19
334,325,416,69,26,17
335,325,416,59,29,15
335,325,416,57,33,15
335,324,417,46,34,14
334,325,418,55,34,14
334,325,416,74,39,14
335,324,416,63,37,14
336,326,418,59,36,13
334,325,416,54,37,11
335,325,415,68,37,13
335,325,417,73,37,12
335,324,416,66,33,12
335,325,415,64,34,12
335,324,414,59,36,10
335,325,416,55,35,14
334,325,416,75,35,14
335,324,416,62,34,15
336,326,417,66,32,15
335,325,417,67,33,16
334,324,416,57,31,16
334,326,417,61,30,16
336,326,416,56,29,17
335,325,416,64,30,16
335,324,416,66,31,15
335,324,418,58,31,15
335,325,416,64,29,13
335,326,416,49,29,13
335,324,415,48,28,14
335,325,416,63,26,18
336,326,416,63,27,16
336,326,416,65,25,19
335,325,417,59,30,18
336,325,417,77,30,40
336,326,416,71,28,42
336,326,416,58,30,32
337,327,417,49,31,26
335,326,415,50,28,22
336,326,416,78,30,18
336,325,417,62,29,16
336,326,416,49,26,15
336,326,415,68,25,13
335,324,416,64,24,13
335,323,417,56,24,12
336,325,417,51,24,11
335,326,417,60,25,10
336,326,415,69,28,11
335,323,416,70,28,11
336,324,419,89,27,10
336,324,419,99,28,10
336,323,418,79,27,11
336,325,418,87,28,10
336,325,418,71,27,12
336,325,417,65,27,14
337,325,418,67,26,14
336,325,417,57,31,16
336,324,417,69,31,14
336,324,418,74,32,16
336,325,417,68,34,16
336,324,414,61,39,15
336,325,417,65,36,16
335,323,418,75,34,16
336,322,418,80,36,14
337,325,419,62,36,13
337,324,417,57,34,12
337,326,419,70,34,13
337,326,417,74,31,14
336,326,416,73,32,16
337,325,416,74,31,16
336,325,417,61,29,17
336,324,412,53,29,19
336,324,413,63,29,29
335,324,413,86,31,49
335,322,414,71,28,42
335,324,415,58,28,33
336,326,417,47,31,27
336,326,417,41,29,21
336,327,419,43,32,19
334,329,417,43,32,16
334,327,417,45,30,15
333,328,416,41,31,14
335,325,420,44,28,15
331,327,417,35,27,14
334,327,419,33,29,12
334,328,418,50,28,12
333,328,416,44,26,13
333,328,417,48,25,16
333,328,417,48,26,16
332,328,416,53,31,15
334,328,418,54,29,15
334,328,416,64,31,16
333,328,416,58,32,13
334,327,415,57,31,13
333,328,417,60,30,13
335,328,417,61,30,15
334,326,415,56,30,14
334,328,418,53,34,16
334,327,416,60,35,15
335,328,416,52,33,16
335,327,417,45,37,15
334,326,418,41,37,16
334,328,417,41,31,16
335,329,417,41,32,15
333,327,416,37,32,13
334,328,416,45,30,12
334,328,416,71,32,14
333,328,416,62,29,13
334,327,416,50,28,14
334,327,417,44,29,15
333,328,416,39,29,17
333,327,416,46,29,19
333,327,417,51,29,32
333,327,417,58,28,49
333,327,417,47,27,39
334,327,417,68,28,33
333,327,417,60,27,27
333,327,417,74,26,21
333,327,416,63,27,19
334,326,416,50,27,17
334,327,415,54,27,16
333,325,416,69,31,14
334,325,417,61,34,18
334,325,420,54,32,17
334,325,417,49,35,17
335,329,416,42,34,14
335,328,418,67,34,15
334,328,416,68,39,13
334,326,416,64,39,13
334,327,416,85,38,12
334,327,417,80,35,12
334,327,417,67,33,11
334,327,418,58,33,11
334,327,417,56,32,11
335,327,417,76,32,9
333,326,417,73,33,10
335,326,418,71,31,12
334,325,416,56,31,11
335,327,418,47,33,12
334,326,417,43,30,12
334,325,416,55,27,13
335,325,418,58,27,15
335,327,417,56,29,12
334,325,416,59,27,13
335,326,416,55,29,12
335,325,416,69,35,13
334,325,415,64,32,12
334,327,414,59,30,12
334,325,415,74,28,14
333,325,416,67,28,30
334,327,417,69,32,34
334,326,416,62,30,27
334,326,417,69,28,26
334,325,417,77,31,20
333,326,417,65,31,18
334,326,417,78,31,20
333,327,417,78,29,17
333,327,414,76,25,16
333,325,415,63,26,19
332,326,417,80,26,16
333,324,417,83,29,16
333,325,417,69,28,18
333,325,416,78,32,15
333,325,417,75,34,15
333,326,417,75,34,14
332,326,416,62,28,13
333,325,418,53,31,13
333,325,416,68,33,13
332,325,415,71,32,11
332,324,416,64,32,12
332,325,415,77,31,12
332,325,414,72,28,12
333,324,415,78,27,12
332,325,416,67,26,11
333,325,416,94,28,11
331,326,416,86,30,10
332,325,417,82,33,11
332,326,416,73,33,11
332,324,415,66,31,13
332,325,416,77,27,12
332,324,418,66,25,13
332,324,417,53,25,12
332,325,416,45,26,12
333,324,415,53,24,12
333,325,417,46,24,11
332,324,418,49,24,16
332,324,418,68,24,27
333,327,419,61,26,45
334,327,418,54,26,35
334,327,417,64,25,30
333,327,416,60,25,24
332,327,415,53,24,21
333,325,415,64,24,20
333,325,414,55,24,19
333,324,413,55,24,17
331,323,413,48,26,17
332,323,414,50,25,16
332,325,416,68,27,18
332,323,416,54,25,17
333,324,418,66,27,14
332,325,418,68,28,13
333,325,419,71,31,13
332,325,419,71,27,12
333,325,419,66,27,11
333,327,419,59,29,11
333,326,416,58,26,10
333,326,416,62,25,11
332,325,416,60,25,10
333,324,417,56,30,10
333,324,415,52,28,10
332,324,416,59,27,12
332,324,416,79,25,11
332,325,417,67,28,10
333,325,417,54,27,10
332,325,416,66,27,10
332,327,417,67,27,10
333,326,416,89,35,14
332,327,417,84,34,15
332,325,417,71,33,13
332,325,415,58,32,13
332,324,413,73,31,12
332,324,415,64,29,13
332,322,415,64,28,11
333,323,417,69,29,17
333,325,417,69,28,29
333,324,417,63,26,35
333,326,418,54,30,29
333,325,419,78,28,24
332,326,417,63,27,22
334,327,416,65,27,20
333,326,417,54,26,19
332,326,415,53,24,19
334,326,414,51,27,18
333,325,416,55,27,18
334,324,419,54,26,19
334,324,417,68,27,18
333,326,417,66,29,16
333,326,417,69,27,15
333,325,416,75,27,14
333,325,416,65,28,12
333,327,416,57,27,13
333,327,416,52,26,11
333,327,416,62,28,11
333,327,417,67,27,10
332,326,416,54,25,9
333,326,416,52,25,11
334,325,415,48,29,11
333,325,415,45,31,11
333,323,414,70,29,12
332,324,415,57,29,12
333,324,414,49,28,12
331,323,414,53,29,12
332,324,416,67,26,11
333,323,417,58,25,14
333,325,418,55,25,13
333,326,417,53,26,12
333,326,418,51,26,12
334,327,417,61,25,16
333,325,417,84,25,18
334,325,418,75,23,18
333,325,417,72,23,18
333,325,415,65,24,33
333,324,416,73,22,39
334,324,416,85,30,32
333,324,415,73,28,26
333,324,415,66,31,23
333,325,414,61,30,21
335,325,416,59,30,18
334,327,417,79,29,17
335,326,417,75,32,18
334,325,417,71,29,18
334,324,419,59,28,14
334,324,419,63,26,14
334,325,419,66,27,14
334,326,417,54,26,12
333,325,416,59,25,13
333,325,416,76,24,11
334,326,416,60,23,11
333,325,416,51,25,11
333,326,417,57,24,11
334,325,416,64,27,11
333,325,414,53,29,10
333,323,414,48,27,12
333,323,416,43,28,12
334,324,415,41,27,12
333,324,416,50,26,13
333,323,418,51,24,12
333,324,418,47,27,12
334,324,417,77,27,14
333,325,416,71,28,12
333,325,417,69,28,12
333,325,417,57,28,14
334,324,415,68,26,14
333,324,415,65,28,13
333,323,415,64,27,12
333,324,416,68,27,12
333,324,415,74,30,14
332,323,416,65,30,16
334,324,416,64,28,16
334,325,418,71,32,16
332,324,416,74,34,18
332,324,418,70,31,45
332,324,417,76,30,43
333,325,418,66,30,35
332,325,417,65,30,27
332,324,416,58,33,25
332,325,417,50,29,20
334,324,417,61,30,19
333,324,415,60,29,17
334,324,415,75,29,18
333,324,416,75,26,17
333,323,416,73,26,17
333,323,416,67,26,16
335,325,417,74,28,15
333,325,416,63,26,12
333,326,417,68,26,13
333,326,416,60,28,12
333,324,417,70,27,12
333,324,417,63,27,11
334,324,417,55,26,11
333,324,416,58,29,10
333,324,416,59,29,10
333,324,417,50,29,11
333,325,416,60,26,11
333,324,416,72,26,10
332,323,417,67,27,12
333,324,418,60,28,11
332,325,417,70,30,11
333,324,415,75,29,12
333,324,416,61,27,12
333,324,416,49,25,12
333,325,415,46,25,12
333,325,416,48,23,11
333,323,416,52,22,11
333,323,416,44,21,13
333,324,417,50,21,12
333,325,417,59,22,11
333,325,416,63,26,12
334,326,418,53,24,15
332,325,416,64,22,14
333,325,416,58,26,16
333,325,415,60,27,17
333,323,415,60,25,38
333,323,415,48,27,39
333,324,416,70,27,31
334,324,416,71,28,25
334,325,417,73,26,21
334,324,417,61,24,19
334,326,417,66,24,18
334,325,415,53,26,17
333,326,416,58,29,16
333,325,415,60,30,15
333,324,419,52,29,17
333,325,419,67,26,15
335,326,417,64,29,15
334,327,417,66,29,12
333,325,415,68,29,12
334,325,414,76,32,11
334,325,415,67,30,13
333,323,415,66,27,11
334,323,415,58,24,10
334,324,416,59,32,11
333,325,417,64,31,10
334,325,417,59,31,10
334,326,418,66,30,11
333,326,419,66,25,11
333,327,418,64,29,12
334,325,416,55,27,12
333,324,416,66,27,12
333,323,416,64,25,13
333,323,416,60,25,13
333,323,415,63,24,11
334,324,416,53,23,12
333,324,418,64,23,10
333,324,416,67,24,11
334,326,417,59,24,13
333,326,416,52,28,12
334,326,417,61,28,13
334,326,416,61,30,12
333,324,417,53,29,12
334,324,417,57,28,13
333,325,416,66,26,15
332,324,415,89,28,22
333,325,416,86,26,44
334,325,417,72,27,38
333,323,416,60,27,30
333,325,417,74,35,25
333,324,415,70,31,22
333,324,416,62,29,19
334,325,417,63,27,17
333,324,415,64,26,17
333,325,415,71,30,15
333,324,417,66,27,15
333,322,417,56,27,15
334,325,418,57,26,15
334,325,417,48,24,13
333,325,416,47,21,12
334,325,418,43,25,12
332,323,416,42,24,13
332,324,415,55,24,12
333,325,417,54,24,12
332,324,416,53,22,12
333,324,415,52,24,11
333,325,415,62,26,13
332,324,415,64,26,11
334,325,417,58,23,14
334,325,417,55,26,13
333,324,418,47,25,13
334,325,418,56,23,12
334,325,417,69,24,11
333,325,415,70,22,10
333,324,417,65,24,10
334,324,417,73,22,11
334,324,415,67,25,11
333,324,416,62,24,11
333,324,416,65,25,11
334,324,415,66,23,11
333,325,415,66,22,12
334,324,416,55,23,11
333,324,416,51,22,11
334,324,416,62,26,11
333,324,416,61,28,13
334,324,417,58,27,12
332,325,416,55,24,12
333,326,416,52,26,16
333,324,417,55,24,27
333,322,417,59,24,43
334,324,418,48,24,34
333,323,416,50,23,29
334,324,416,53,22,26
334,325,416,63,27,21
333,325,414,61,25,21
333,324,415,67,26,20
333,324,414,53,23,21
334,324,416,66,24,18
334,324,418,66,25,18
333,323,417,70,24,19
333,324,417,57,26,17
333,325,416,52,26,15
333,325,416,73,25,14
334,324,417,67,25,12
333,325,417,58,29,12
333,323,416,65,26,12
333,324,416,56,25,12
333,324,416,56,23,11
333,324,416,44,24,11
333,324,416,39,22,11
332,323,416,47,27,10
333,323,418,54,27,11
334,325,417,67,26,10
334,325,417,59,25,10
333,324,417,49,26,11
334,325,418,51,26,10
334,324,416,63,26,11
333,324,415,61,24,11
334,324,418,50,24,10
334,325,418,54,24,12
334,324,415,60,25,15
334,326,416,86,27,12
334,324,416,72,26,13
335,325,415,60,31,13
334,326,415,49,28,12
334,325,416,47,32,12
335,326,415,46,32,11
335,325,416,56,30,13
334,324,416,55,31,15
334,325,417,66,30,15
333,324,417,61,33,16
334,326,418,70,34,34
334,325,418,72,32,41
334,325,419,72,32,32
334,326,419,69,29,27
335,326,417,62,26,21
335,326,417,61,27,20
334,325,416,51,29,17
335,325,415,59,28,17
335,326,414,57,27,16
334,324,414,51,25,15
335,325,417,83,27,15
334,324,415,83,25,14
335,325,416,76,24,14
335,324,415,65,26,13
335,325,416,64,28,12
334,325,416,68,25,11
335,325,416,67,24,10
335,325,416,72,24,11
336,326,416,88,24,10
335,326,416,78,24,11
334,327,417,71,24,11
335,326,418,67,23,13
335,326,418,67,23,11
335,326,419,66,22,14
335,326,418,72,25,13
334,326,418,74,22,12
336,327,419,86,28,12
334,327,417,73,30,12
334,325,416,85,29,12
334,326,416,76,26,10
333,325,414,78,30,11
333,325,414,62,28,11
333,324,415,64,26,10
332,323,415,65,25,11
332,323,415,72,26,12
333,322,416,59,26,11
333,322,415,53,25,12
333,323,417,67,23,14
334,323,417,60,25,12
333,325,416,71,24,14
334,323,417,65,26,16
334,324,417,53,25,39
334,324,417,61,25,35
335,326,417,70,29,28
334,325,416,69,27,25
334,324,416,70,31,21
335,326,419,58,30,20
335,326,415,49,29,19
335,326,414,57,28,17
335,325,414,57,29,16
334,323,415,49,27,17
335,324,416,54,28,17
335,324,416,57,28,18
335,325,417,72,27,14
335,324,417,63,24,13
335,325,417,54,27,13
335,326,417,52,28,12
334,326,416,69,28,13
334,324,418,61,24,12
334,324,416,51,24,12
335,326,416,62,24,13
334,324,415,57,25,13
334,323,416,49,24,15
334,325,418,52,25,17
333,323,416,45,25,17
334,325,417,48,26,18
334,325,417,40,26,22
334,324,417,74,28,23
334,324,415,96,32,23
334,324,417,115,30,23
334,323,418,108,29,23
334,324,419,94,31,22
331,325,413,82,30,21
335,325,416,96,31,20
333,326,416,81,30,18
334,324,418,70,28,15
333,325,416,89,30,15
334,325,417,95,31,15
333,325,418,75,29,14
335,324,416,62,28,14
334,325,416,64,31,13
334,324,414,60,30,19
333,324,416,51,29,38
334,324,417,44,26,41
334,325,416,96,27,34
333,325,417,73,28,31
333,323,416,70,26,26
334,324,416,67,33,22
335,326,415,81,31,19
333,325,416,69,31,18
334,324,416,86,29,16
334,323,416,69,27,17
334,323,417,62,25,17
334,325,418,67,25,18
334,325,417,63,26,17
335,326,417,67,26,13
334,326,416,64,25,13
334,325,416,83,22,13
334,325,417,81,24,10
335,324,416,81,27,10
335,325,417,68,25,10
334,326,415,79,28,10
334,325,416,70,27,10
334,325,418,72,25,11
334,325,418,67,24,10
334,325,417,58,23,9
335,326,419,58,23,10
334,325,417,56,24,11
334,325,415,64,25,11
334,326,416,52,24,12
333,324,417,67,27,13
333,324,416,64,28,11
333,324,414,64,27,13
334,325,416,73,30,12
333,324,415,90,29,12
334,324,416,88,29,12
334,325,416,79,28,11
334,324,415,73,31,12
334,325,416,77,29,10
333,324,418,75,27,10
334,324,417,73,26,10
333,324,416,71,28,11
333,324,417,75,25,15
334,325,418,87,25,32
333,324,417,82,25,35
334,325,416,102,27,28
333,325,417,78,25,25
335,325,416,79,24,23
335,326,416,69,23,20
334,324,416,66,23,19
335,324,415,64,23,19
333,325,413,59,25,17
333,325,415,91,25,18
333,323,416,71,25,18
334,323,418,68,25,17
333,325,416,65,24,16
334,325,416,69,25,14
333,324,417,76,25,12
334,325,416,59,23,12
334,324,416,58,23,11
333,324,417,61,23,11
334,325,417,55,22,10
333,325,416,56,22,10
334,324,417,57,24,10
333,325,416,61,24,10
334,324,418,59,25,11
333,326,415,56,24,9
334,324,416,57,26,11
334,325,418,63,25,11
334,324,419,66,26,10
334,325,416,69,28,12
334,325,416,77,28,12
333,323,415,73,26,12
334,324,417,62,23,12
333,324,415,61,22,12
334,324,415,64,23,11
333,325,415,64,25,10
334,324,416,55,24,11
334,324,414,46,23,12
334,325,414,61,23,10
334,324,415,59,23,10
333,324,416,50,24,11
334,324,416,74,28,11
334,324,416,61,25,11
334,325,416,70,25,16
334,324,416,59,25,39
335,326,416,67,27,35
334,324,415,65,26,28
335,324,416,73,27,26
335,324,418,79,26,22
333,324,418,83,28,22
334,325,416,77,29,20
335,327,418,91,29,20
333,323,416,88,27,20
335,324,418,71,29,21
334,324,419,66,28,25
335,324,418,77,29,23
335,324,418,69,28,20
334,325,417,62,27,18
334,325,417,58,27,17
334,324,417,48,27,14
334,324,415,41,31,14
334,323,416,42,29,13
335,323,417,52,33,12
334,325,417,53,35,12
334,325,415,63,33,10
335,324,417,59,31,10
334,325,418,55,29,10
335,325,419,54,30,10
334,326,417,53,28,11
334,325,419,109,26,11
334,325,418,98,30,11
334,323,417,83,31,11
334,324,417,66,27,11
334,324,416,62,26,11
333,324,416,62,28,12
334,323,417,75,30,10
334,324,416,72,30,10
333,326,415,73,28,11
333,325,415,79,26,12
333,326,415,75,27,11
334,324,414,62,28,12
334,325,414,73,27,10
334,325,415,64,32,10
334,325,416,51,32,10
334,325,415,63,29,9
333,325,414,64,30,14
334,325,415,52,27,31
335,325,417,50,24,36
334,324,416,56,27,28
334,325,417,62,25,24
334,324,417,57,24,21
335,324,418,55,25,21
334,325,416,58,25,19
334,325,415,45,25,16
334,325,413,41,23,16
334,324,414,37,23,18
335,325,416,44,22,16
335,324,416,39,21,18
335,326,416,47,23,17
336,324,418,56,23,16
333,326,414,54,27,15
335,325,417,48,26,14
334,324,416,40,27,12
334,324,417,38,26,12
335,326,418,48,25,13
335,326,416,58,24,12
334,327,418,62,29,11
335,324,421,57,29,11
335,326,422,68,29,10
335,326,420,82,29,11
336,325,418,65,32,10
335,325,418,61,28,11
334,325,418,53,26,10
335,326,415,51,26,11
335,326,416,55,25,10
334,325,415,72,27,11
334,325,415,65,25,9
335,324,413,60,23,10
337,327,416,62,27,10
335,326,415,67,25,11
335,325,415,61,25,10
335,325,416,63,24,12
335,325,415,57,24,10
334,326,417,54,24,10
335,325,417,53,24,11
335,326,418,57,25,12
335,325,418,62,24,13
335,326,417,55,24,17
335,325,417,81,22,35
335,325,417,72,26,32
335,326,417,65,23,27
335,325,417,87,24,24
335,326,416,100,25,23
334,324,416,81,25,19
334,326,415,65,24,19
335,327,415,60,28,19
335,326,414,57,27,19
334,325,416,51,28,20
336,324,419,48,27,20
335,326,420,73,28,19
335,326,418,64,28,17
335,327,419,58,27,14
334,325,419,52,31,14
335,326,416,85,32,12
334,325,417,78,30,12
335,325,416,63,31,12
335,325,414,71,30,11
334,326,413,73,28,12
335,326,415,61,25,11
334,325,417,58,26,10
334,324,419,63,28,13
335,325,419,58,27,12
335,327,420,83,28,12
335,326,419,83,32,14
336,327,418,72,29,12
335,325,417,65,26,12
335,326,418,68,25,13
334,326,417,59,30,14
333,324,416,53,27,13
335,324,417,66,27,14
334,325,414,62,26,15
334,325,415,86,27,13
334,326,413,90,24,14
334,322,415,92,24,12
331,326,411,94,27,12
334,322,410,90,27,16
331,325,414,84,26,19
334,329,419,96,25,20
336,326,419,82,25,21
333,328,411,72,30,21
333,325,414,74,28,41
331,328,418,74,31,38
333,328,421,75,33,33
331,326,416,67,32,32
331,323,418,70,32,26
331,322,420,65,31,26
330,321,417,65,30,29
332,323,418,63,31,26
332,322,417,62,29,26
333,324,417,61,34,26
333,323,418,51,31,28
333,326,417,47,27,22
334,327,418,84,24,22
333,327,417,69,24,38
334,328,419,84,24,34
334,331,420,82,24,28
333,322,416,73,24,30
334,322,416,87,25,30
333,324,413,81,23,27
335,324,411,83,22,24
334,326,411,86,27,27
334,327,409,81,26,25
335,328,412,74,25,30
335,332,415,63,25,26
336,332,418,64,26,24
